DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
26-09-22 0:00,3006,2132,Ireland
26-09-22 0:15,3016,2185,Ireland
26-09-22 0:30,3026,2190,Ireland
26-09-22 0:45,3035,2207,Ireland
26-09-22 1:00,3070,2207,Ireland
26-09-22 1:15,3076,2182,Ireland
26-09-22 1:30,3083,2166,Ireland
26-09-22 1:45,3089,2159,Ireland
26-09-22 2:00,3095,2124,Ireland
26-09-22 2:15,3122,2045,Ireland
26-09-22 2:30,3149,2038,Ireland
26-09-22 2:45,3176,2084,Ireland
26-09-22 3:00,3203,2074,Ireland
26-09-22 3:15,3198,2065,Ireland
26-09-22 3:30,3193,2069,Ireland
26-09-22 3:45,3188,2061,Ireland
26-09-22 4:00,3183,2081,Ireland
26-09-22 4:15,3153,2088,Ireland
26-09-22 4:30,3124,2054,Ireland
26-09-22 4:45,3094,2036,Ireland
26-09-22 5:00,3065,2068,Ireland
26-09-22 5:15,3031,2199,Ireland
26-09-22 5:30,2997,2271,Ireland
26-09-22 5:45,2964,2240,Ireland
26-09-22 6:00,2930,2289,Ireland
26-09-22 6:15,2865,2347,Ireland
26-09-22 6:30,2800,2411,Ireland
26-09-22 6:45,2735,2530,Ireland
26-09-22 7:00,2748,2566,Ireland
26-09-22 7:15,2696,2545,Ireland
26-09-22 7:30,2644,2545,Ireland
26-09-22 7:45,2592,2481,Ireland
26-09-22 8:00,2540,2348,Ireland
26-09-22 8:15,2489,2328,Ireland
26-09-22 8:30,2438,2240,Ireland
26-09-22 8:45,2388,2227,Ireland
26-09-22 9:00,2337,2165,Ireland
26-09-22 9:15,2302,2218,Ireland
26-09-22 9:30,2268,2132,Ireland
26-09-22 9:45,2234,2221,Ireland
26-09-22 10:00,2199,2245,Ireland
26-09-22 10:15,2173,2292,Ireland
26-09-22 10:30,2148,2287,Ireland
26-09-22 10:45,2122,2381,Ireland
26-09-22 11:00,2096,2361,Ireland
26-09-22 11:15,2090,2378,Ireland
26-09-22 11:30,2085,2408,Ireland
26-09-22 11:45,2079,2395,Ireland
26-09-22 12:00,2073,2459,Ireland
26-09-22 12:15,2111,2461,Ireland
26-09-22 12:30,2149,2462,Ireland
26-09-22 12:45,2187,2391,Ireland
26-09-22 13:00,2402,2360,Ireland
26-09-22 13:15,2415,2398,Ireland
26-09-22 13:30,2428,2453,Ireland
26-09-22 13:45,2441,2502,Ireland
26-09-22 14:00,2453,2576,Ireland
26-09-22 14:15,2464,2666,Ireland
26-09-22 14:30,2476,2590,Ireland
26-09-22 14:45,2487,2600,Ireland
26-09-22 15:00,2498,2611,Ireland
26-09-22 15:15,2488,2603,Ireland
26-09-22 15:30,2479,2638,Ireland
26-09-22 15:45,2470,2635,Ireland
26-09-22 16:00,2461,2570,Ireland
26-09-22 16:15,2424,2569,Ireland
26-09-22 16:30,2388,2641,Ireland
26-09-22 16:45,2351,2687,Ireland
26-09-22 17:00,2315,2679,Ireland
26-09-22 17:15,2259,2662,Ireland
26-09-22 17:30,2204,2661,Ireland
26-09-22 17:45,2148,2586,Ireland
26-09-22 18:00,2092,2492,Ireland
26-09-22 18:15,2073,2410,Ireland
26-09-22 18:30,2054,2399,Ireland
26-09-22 18:45,2035,2382,Ireland
26-09-22 19:00,2197,2425,Ireland
26-09-22 19:15,2165,2451,Ireland
26-09-22 19:30,2133,2409,Ireland
26-09-22 19:45,2100,2300,Ireland
26-09-22 20:00,2068,2167,Ireland
26-09-22 20:15,2019,2018,Ireland
26-09-22 20:30,1969,1989,Ireland
26-09-22 20:45,1920,2074,Ireland
26-09-22 21:00,1871,2041,Ireland
26-09-22 21:15,1838,2014,Ireland
26-09-22 21:30,1805,1968,Ireland
26-09-22 21:45,1773,2051,Ireland
26-09-22 22:00,1740,2135,Ireland
26-09-22 22:15,1789,2204,Ireland
26-09-22 22:30,1837,2181,Ireland
26-09-22 22:45,1886,2012,Ireland
26-09-22 23:00,1935,1980,Ireland
26-09-22 23:15,1965,2061,Ireland
26-09-22 23:30,1996,2141,Ireland
26-09-22 23:45,2027,2180,Ireland
27-09-22 0:00,2057,2207,Ireland
27-09-22 0:15,2076,2213,Ireland
27-09-22 0:30,2095,2157,Ireland
27-09-22 0:45,2113,2110,Ireland
27-09-22 1:00,2187,2105,Ireland
27-09-22 1:15,2192,2135,Ireland
27-09-22 1:30,2197,2235,Ireland
27-09-22 1:45,2201,2235,Ireland
27-09-22 2:00,2206,2262,Ireland
27-09-22 2:15,2219,2223,Ireland
27-09-22 2:30,2232,2256,Ireland
27-09-22 2:45,2245,2289,Ireland
27-09-22 3:00,2258,2352,Ireland
27-09-22 3:15,2256,2371,Ireland
27-09-22 3:30,2254,2371,Ireland
27-09-22 3:45,2252,2311,Ireland
27-09-22 4:00,2250,2402,Ireland
27-09-22 4:15,2263,2406,Ireland
27-09-22 4:30,2276,2415,Ireland
27-09-22 4:45,2289,2448,Ireland
27-09-22 5:00,2302,2388,Ireland
27-09-22 5:15,2313,2406,Ireland
27-09-22 5:30,2323,2361,Ireland
27-09-22 5:45,2334,2381,Ireland
27-09-22 6:00,2344,2345,Ireland
27-09-22 6:15,2339,2433,Ireland
27-09-22 6:30,2334,2363,Ireland
27-09-22 6:45,2329,2300,Ireland
27-09-22 7:00,2366,2305,Ireland
27-09-22 7:15,2352,2334,Ireland
27-09-22 7:30,2337,2296,Ireland
27-09-22 7:45,2323,2295,Ireland
27-09-22 8:00,2308,2189,Ireland
27-09-22 8:15,2284,2148,Ireland
27-09-22 8:30,2261,2069,Ireland
27-09-22 8:45,2237,2124,Ireland
27-09-22 9:00,2213,2091,Ireland
27-09-22 9:15,2193,2021,Ireland
27-09-22 9:30,2174,1984,Ireland
27-09-22 9:45,2154,1893,Ireland
27-09-22 10:00,2135,1900,Ireland
27-09-22 10:15,2139,1894,Ireland
27-09-22 10:30,2144,1937,Ireland
27-09-22 10:45,2148,1994,Ireland
27-09-22 11:00,2153,2043,Ireland
27-09-22 11:15,2177,2011,Ireland
27-09-22 11:30,2200,2043,Ireland
27-09-22 11:45,2224,2055,Ireland
27-09-22 12:00,2247,1990,Ireland
27-09-22 12:15,2268,2027,Ireland
27-09-22 12:30,2288,2008,Ireland
27-09-22 12:45,2308,1993,Ireland
27-09-22 13:00,2372,1996,Ireland
27-09-22 13:15,2359,1933,Ireland
27-09-22 13:30,2345,1934,Ireland
27-09-22 13:45,2332,1893,Ireland
27-09-22 14:00,2318,1959,Ireland
27-09-22 14:15,2295,1907,Ireland
27-09-22 14:30,2271,1923,Ireland
27-09-22 14:45,2247,1982,Ireland
27-09-22 15:00,2223,2050,Ireland
27-09-22 15:15,2182,2078,Ireland
27-09-22 15:30,2141,2011,Ireland
27-09-22 15:45,2100,1977,Ireland
27-09-22 16:00,2059,1922,Ireland
27-09-22 16:15,2025,1942,Ireland
27-09-22 16:30,1992,1893,Ireland
27-09-22 16:45,1958,1856,Ireland
27-09-22 17:00,1948,1898,Ireland
27-09-22 17:15,1924,1917,Ireland
27-09-22 17:30,1900,1855,Ireland
27-09-22 17:45,1876,1725,Ireland
27-09-22 18:00,1852,1695,Ireland
27-09-22 18:15,1818,1683,Ireland
27-09-22 18:30,1785,1675,Ireland
27-09-22 18:45,1752,1696,Ireland
27-09-22 19:00,1618,1647,Ireland
27-09-22 19:15,1592,1635,Ireland
27-09-22 19:30,1566,1566,Ireland
27-09-22 19:45,1540,1516,Ireland
27-09-22 20:00,1515,1450,Ireland
27-09-22 20:15,1493,1430,Ireland
27-09-22 20:30,1471,1288,Ireland
27-09-22 20:45,1449,1285,Ireland
27-09-22 21:00,1427,1273,Ireland
27-09-22 21:15,1385,1223,Ireland
27-09-22 21:30,1342,1127,Ireland
27-09-22 21:45,1299,1112,Ireland
27-09-22 22:00,1256,1028,Ireland
27-09-22 22:15,1227,997,Ireland
27-09-22 22:30,1199,956,Ireland
27-09-22 22:45,1170,948,Ireland
27-09-22 23:00,1142,889,Ireland
27-09-22 23:15,1125,904,Ireland
27-09-22 23:30,1108,879,Ireland
27-09-22 23:45,1092,890,Ireland
28-09-22 0:00,1075,905,Ireland
28-09-22 0:15,1082,872,Ireland
28-09-22 0:30,1088,901,Ireland
28-09-22 0:45,1095,856,Ireland
28-09-22 1:00,1318,829,Ireland
28-09-22 1:15,1307,774,Ireland
28-09-22 1:30,1297,781,Ireland
28-09-22 1:45,1286,803,Ireland
28-09-22 2:00,1275,800,Ireland
28-09-22 2:15,1270,873,Ireland
28-09-22 2:30,1264,873,Ireland
28-09-22 2:45,1258,928,Ireland
28-09-22 3:00,1252,936,Ireland
28-09-22 3:15,1243,902,Ireland
28-09-22 3:30,1234,978,Ireland
28-09-22 3:45,1225,990,Ireland
28-09-22 4:00,1216,1028,Ireland
28-09-22 4:15,1218,1033,Ireland
28-09-22 4:30,1220,1011,Ireland
28-09-22 4:45,1222,1056,Ireland
28-09-22 5:00,1224,1071,Ireland
28-09-22 5:15,1217,1121,Ireland
28-09-22 5:30,1211,1097,Ireland
28-09-22 5:45,1205,1090,Ireland
28-09-22 6:00,1198,1137,Ireland
28-09-22 6:15,1209,1144,Ireland
28-09-22 6:30,1219,1172,Ireland
28-09-22 6:45,1229,1178,Ireland
28-09-22 7:00,1293,1177,Ireland
28-09-22 7:15,1292,1160,Ireland
28-09-22 7:30,1291,1142,Ireland
28-09-22 7:45,1290,1149,Ireland
28-09-22 8:00,1289,1143,Ireland
28-09-22 8:15,1275,1112,Ireland
28-09-22 8:30,1261,1047,Ireland
28-09-22 8:45,1247,1041,Ireland
28-09-22 9:00,1233,1046,Ireland
28-09-22 9:15,1236,978,Ireland
28-09-22 9:30,1239,946,Ireland
28-09-22 9:45,1242,944,Ireland
28-09-22 10:00,1244,981,Ireland
28-09-22 10:15,1294,940,Ireland
28-09-22 10:30,1343,932,Ireland
28-09-22 10:45,1392,1016,Ireland
28-09-22 11:00,1442,1013,Ireland
28-09-22 11:15,1465,1019,Ireland
28-09-22 11:30,1489,1069,Ireland
28-09-22 11:45,1512,1092,Ireland
28-09-22 12:00,1536,1124,Ireland
28-09-22 12:15,1530,1200,Ireland
28-09-22 12:30,1524,1212,Ireland
28-09-22 12:45,1518,1256,Ireland
28-09-22 13:00,1520,1232,Ireland
28-09-22 13:15,1521,1341,Ireland
28-09-22 13:30,1521,1315,Ireland
28-09-22 13:45,1522,1273,Ireland
28-09-22 14:00,1522,1330,Ireland
28-09-22 14:15,1545,1401,Ireland
28-09-22 14:30,1569,1413,Ireland
28-09-22 14:45,1592,1421,Ireland
28-09-22 15:00,1616,1423,Ireland
28-09-22 15:15,1606,1528,Ireland
28-09-22 15:30,1596,1470,Ireland
28-09-22 15:45,1586,1595,Ireland
28-09-22 16:00,1576,1578,Ireland
28-09-22 16:15,1558,1579,Ireland
28-09-22 16:30,1541,1525,Ireland
28-09-22 16:45,1524,1483,Ireland
28-09-22 17:00,1506,1514,Ireland
28-09-22 17:15,1484,1582,Ireland
28-09-22 17:30,1461,1463,Ireland
28-09-22 17:45,1439,1355,Ireland
28-09-22 18:00,1416,1283,Ireland
28-09-22 18:15,1385,1222,Ireland
28-09-22 18:30,1353,1137,Ireland
28-09-22 18:45,1322,1140,Ireland
28-09-22 19:00,1435,1100,Ireland
28-09-22 19:15,1384,1106,Ireland
28-09-22 19:30,1332,1150,Ireland
28-09-22 19:45,1280,1184,Ireland
28-09-22 20:00,1228,1162,Ireland
28-09-22 20:15,1205,1216,Ireland
28-09-22 20:30,1182,1147,Ireland
28-09-22 20:45,1158,1212,Ireland
28-09-22 21:00,1135,1230,Ireland
28-09-22 21:15,1114,1251,Ireland
28-09-22 21:30,1094,1146,Ireland
28-09-22 21:45,1073,1122,Ireland
28-09-22 22:00,1052,1099,Ireland
28-09-22 22:15,1043,1124,Ireland
28-09-22 22:30,1033,1149,Ireland
28-09-22 22:45,1024,1125,Ireland
28-09-22 23:00,1014,1151,Ireland
28-09-22 23:15,1000,1127,Ireland
28-09-22 23:30,986,1089,Ireland
28-09-22 23:45,972,1071,Ireland
29-09-22 0:00,958,1096,Ireland
29-09-22 0:15,941,1077,Ireland
29-09-22 0:30,924,1084,Ireland
29-09-22 0:45,908,1107,Ireland
29-09-22 1:00,1048,1111,Ireland
29-09-22 1:15,1036,1108,Ireland
29-09-22 1:30,1025,1080,Ireland
29-09-22 1:45,1014,1086,Ireland
29-09-22 2:00,1003,1086,Ireland
29-09-22 2:15,1005,1115,Ireland
29-09-22 2:30,1008,1096,Ireland
29-09-22 2:45,1010,1074,Ireland
29-09-22 3:00,1013,1067,Ireland
29-09-22 3:15,1009,1023,Ireland
29-09-22 3:30,1006,980,Ireland
29-09-22 3:45,1003,973,Ireland
29-09-22 4:00,999,981,Ireland
29-09-22 4:15,1000,965,Ireland
29-09-22 4:30,1000,955,Ireland
29-09-22 4:45,1001,948,Ireland
29-09-22 5:00,1001,998,Ireland
29-09-22 5:15,998,1032,Ireland
29-09-22 5:30,995,1008,Ireland
29-09-22 5:45,992,1061,Ireland
29-09-22 6:00,990,1026,Ireland
29-09-22 6:15,981,1053,Ireland
29-09-22 6:30,973,1067,Ireland
29-09-22 6:45,964,1044,Ireland
29-09-22 7:00,956,1064,Ireland
29-09-22 7:15,933,1126,Ireland
29-09-22 7:30,910,1157,Ireland
29-09-22 7:45,887,1107,Ireland
29-09-22 8:00,864,1071,Ireland
29-09-22 8:15,867,1051,Ireland
29-09-22 8:30,870,1023,Ireland
29-09-22 8:45,872,931,Ireland
29-09-22 9:00,875,850,Ireland
29-09-22 9:15,848,783,Ireland
29-09-22 9:30,822,749,Ireland
29-09-22 9:45,795,698,Ireland
29-09-22 10:00,769,657,Ireland
29-09-22 10:15,746,624,Ireland
29-09-22 10:30,723,595,Ireland
29-09-22 10:45,700,601,Ireland
29-09-22 11:00,678,614,Ireland
29-09-22 11:15,657,595,Ireland
29-09-22 11:30,636,523,Ireland
29-09-22 11:45,616,496,Ireland
29-09-22 12:00,595,457,Ireland
29-09-22 12:15,576,435,Ireland
29-09-22 12:30,556,396,Ireland
29-09-22 12:45,537,375,Ireland
29-09-22 13:00,621,340,Ireland
29-09-22 13:15,599,389,Ireland
29-09-22 13:30,577,409,Ireland
29-09-22 13:45,555,376,Ireland
29-09-22 14:00,533,407,Ireland
29-09-22 14:15,496,435,Ireland
29-09-22 14:30,459,374,Ireland
29-09-22 14:45,422,387,Ireland
29-09-22 15:00,385,325,Ireland
29-09-22 15:15,359,333,Ireland
29-09-22 15:30,333,274,Ireland
29-09-22 15:45,307,211,Ireland
29-09-22 16:00,281,169,Ireland
29-09-22 16:15,303,140,Ireland
29-09-22 16:30,325,155,Ireland
29-09-22 16:45,348,149,Ireland
29-09-22 17:00,370,159,Ireland
29-09-22 17:15,362,172,Ireland
29-09-22 17:30,354,197,Ireland
29-09-22 17:45,347,173,Ireland
29-09-22 18:00,339,203,Ireland
29-09-22 18:15,305,232,Ireland
29-09-22 18:30,272,243,Ireland
29-09-22 18:45,239,221,Ireland
29-09-22 19:00,242,240,Ireland
29-09-22 19:15,222,237,Ireland
29-09-22 19:30,202,249,Ireland
29-09-22 19:45,182,244,Ireland
29-09-22 20:00,162,251,Ireland
29-09-22 20:15,175,257,Ireland
29-09-22 20:30,187,272,Ireland
29-09-22 20:45,199,296,Ireland
29-09-22 21:00,211,304,Ireland
29-09-22 21:15,248,330,Ireland
29-09-22 21:30,285,354,Ireland
29-09-22 21:45,322,414,Ireland
29-09-22 22:00,359,456,Ireland
29-09-22 22:15,428,546,Ireland
29-09-22 22:30,496,648,Ireland
29-09-22 22:45,564,755,Ireland
29-09-22 23:00,632,865,Ireland
29-09-22 23:15,702,957,Ireland
29-09-22 23:30,773,1003,Ireland
29-09-22 23:45,843,1075,Ireland
30-09-22 0:00,913,1128,Ireland
30-09-22 0:15,992,1193,Ireland
30-09-22 0:30,1071,1231,Ireland
30-09-22 0:45,1150,1309,Ireland
30-09-22 1:00,1365,1398,Ireland
30-09-22 1:15,1458,1505,Ireland
30-09-22 1:30,1551,1564,Ireland
30-09-22 1:45,1644,1600,Ireland
30-09-22 2:00,1737,1721,Ireland
30-09-22 2:15,1825,1781,Ireland
30-09-22 2:30,1912,1808,Ireland
30-09-22 2:45,2000,1896,Ireland
30-09-22 3:00,2087,1981,Ireland
30-09-22 3:15,2193,2055,Ireland
30-09-22 3:30,2298,2176,Ireland
30-09-22 3:45,2403,2090,Ireland
30-09-22 4:00,2508,2116,Ireland
30-09-22 4:15,2605,2183,Ireland
30-09-22 4:30,2701,2211,Ireland
30-09-22 4:45,2797,2203,Ireland
30-09-22 5:00,2893,2292,Ireland
30-09-22 5:15,2984,2400,Ireland
30-09-22 5:30,3075,2432,Ireland
30-09-22 5:45,3166,2496,Ireland
30-09-22 6:00,3258,2537,Ireland
30-09-22 6:15,3341,2531,Ireland
30-09-22 6:30,3425,2591,Ireland
30-09-22 6:45,3508,2711,Ireland
30-09-22 7:00,3587,2802,Ireland
30-09-22 7:15,3629,2951,Ireland
30-09-22 7:30,3671,3045,Ireland
30-09-22 7:45,3713,3103,Ireland
30-09-22 8:00,3755,3151,Ireland
30-09-22 8:15,3778,3261,Ireland
30-09-22 8:30,3802,3171,Ireland
30-09-22 8:45,3826,3140,Ireland
30-09-22 9:00,3849,3152,Ireland
30-09-22 9:15,3857,3183,Ireland
30-09-22 9:30,3865,3162,Ireland
30-09-22 9:45,3872,3168,Ireland
30-09-22 10:00,3880,3136,Ireland
30-09-22 10:15,3869,3160,Ireland
30-09-22 10:30,3859,3198,Ireland
30-09-22 10:45,3849,3215,Ireland
30-09-22 11:00,3839,3169,Ireland
30-09-22 11:15,3802,3176,Ireland
30-09-22 11:30,3765,3136,Ireland
30-09-22 11:45,3727,3100,Ireland
30-09-22 12:00,3690,3031,Ireland
30-09-22 12:15,3637,3002,Ireland
30-09-22 12:30,3584,2980,Ireland
30-09-22 12:45,3531,2923,Ireland
30-09-22 13:00,3378,2970,Ireland
30-09-22 13:15,3322,2896,Ireland
30-09-22 13:30,3266,2872,Ireland
30-09-22 13:45,3210,2772,Ireland
30-09-22 14:00,3154,2785,Ireland
30-09-22 14:15,3110,2699,Ireland
30-09-22 14:30,3067,2661,Ireland
30-09-22 14:45,3023,2728,Ireland
30-09-22 15:00,2979,2653,Ireland
30-09-22 15:15,2963,2708,Ireland
30-09-22 15:30,2946,2718,Ireland
30-09-22 15:45,2930,2774,Ireland
30-09-22 16:00,2914,2813,Ireland
30-09-22 16:15,2901,2819,Ireland
30-09-22 16:30,2889,2761,Ireland
30-09-22 16:45,2876,2568,Ireland
30-09-22 17:00,2863,2493,Ireland
30-09-22 17:15,2852,2491,Ireland
30-09-22 17:30,2841,2543,Ireland
30-09-22 17:45,2829,2603,Ireland
30-09-22 18:00,2818,2561,Ireland
30-09-22 18:15,2801,2481,Ireland
30-09-22 18:30,2784,2449,Ireland
30-09-22 18:45,2768,2393,Ireland
30-09-22 19:00,2651,2499,Ireland
30-09-22 19:15,2628,2508,Ireland
30-09-22 19:30,2605,2585,Ireland
30-09-22 19:45,2582,2648,Ireland
30-09-22 20:00,2559,2620,Ireland
30-09-22 20:15,2543,2575,Ireland
30-09-22 20:30,2527,2583,Ireland
30-09-22 20:45,2510,2589,Ireland
30-09-22 21:00,2494,2515,Ireland
30-09-22 21:15,2460,2593,Ireland
30-09-22 21:30,2427,2571,Ireland
30-09-22 21:45,2394,2396,Ireland
30-09-22 22:00,2360,2342,Ireland
30-09-22 22:15,2374,2331,Ireland
30-09-22 22:30,2388,2401,Ireland
30-09-22 22:45,2402,2284,Ireland
30-09-22 23:00,2416,2244,Ireland
30-09-22 23:15,2428,2164,Ireland
30-09-22 23:30,2441,2130,Ireland
30-09-22 23:45,2454,2037,Ireland
01-10-22 0:00,2467,1932,Ireland
01-10-22 0:15,2468,1963,Ireland
01-10-22 0:30,2468,1976,Ireland
01-10-22 0:45,2469,1856,Ireland
01-10-22 1:00,2301,1899,Ireland
01-10-22 1:15,2279,1932,Ireland
01-10-22 1:30,2257,1949,Ireland
01-10-22 1:45,2235,1922,Ireland
01-10-22 2:00,2214,1908,Ireland
01-10-22 2:15,2208,1914,Ireland
01-10-22 2:30,2203,1871,Ireland
01-10-22 2:45,2198,1842,Ireland
01-10-22 3:00,2193,1843,Ireland
01-10-22 3:15,2210,1845,Ireland
01-10-22 3:30,2228,1803,Ireland
01-10-22 3:45,2245,1755,Ireland
01-10-22 4:00,2263,1800,Ireland
01-10-22 4:15,2261,1847,Ireland
01-10-22 4:30,2259,1807,Ireland
01-10-22 4:45,2256,1713,Ireland
01-10-22 5:00,2254,1655,Ireland
01-10-22 5:15,2260,1631,Ireland
01-10-22 5:30,2266,1637,Ireland
01-10-22 5:45,2272,1707,Ireland
01-10-22 6:00,2278,1710,Ireland
01-10-22 6:15,2299,1829,Ireland
01-10-22 6:30,2320,1816,Ireland
01-10-22 6:45,2342,1840,Ireland
01-10-22 7:00,2150,1841,Ireland
01-10-22 7:15,2137,1901,Ireland
01-10-22 7:30,2124,1902,Ireland
01-10-22 7:45,2110,1970,Ireland
01-10-22 8:00,2097,1994,Ireland
01-10-22 8:15,2106,2049,Ireland
01-10-22 8:30,2115,2103,Ireland
01-10-22 8:45,2125,2021,Ireland
01-10-22 9:00,2134,2078,Ireland
01-10-22 9:15,2146,2088,Ireland
01-10-22 9:30,2159,2087,Ireland
01-10-22 9:45,2171,2072,Ireland
01-10-22 10:00,2183,2153,Ireland
01-10-22 10:15,2212,2195,Ireland
01-10-22 10:30,2240,2119,Ireland
01-10-22 10:45,2268,2111,Ireland
01-10-22 11:00,2297,2129,Ireland
01-10-22 11:15,2345,2081,Ireland
01-10-22 11:30,2394,1990,Ireland
01-10-22 11:45,2443,1983,Ireland
01-10-22 12:00,2492,1973,Ireland
01-10-22 12:15,2523,2070,Ireland
01-10-22 12:30,2554,2000,Ireland
01-10-22 12:45,2586,1996,Ireland
01-10-22 13:00,2480,2024,Ireland
01-10-22 13:15,2482,2101,Ireland
01-10-22 13:30,2483,2077,Ireland
01-10-22 13:45,2485,2004,Ireland
01-10-22 14:00,2487,2014,Ireland
01-10-22 14:15,2465,2066,Ireland
01-10-22 14:30,2444,2079,Ireland
01-10-22 14:45,2422,2090,Ireland
01-10-22 15:00,2400,2048,Ireland
01-10-22 15:15,2358,2046,Ireland
01-10-22 15:30,2315,2046,Ireland
01-10-22 15:45,2273,2081,Ireland
01-10-22 16:00,2230,2022,Ireland
01-10-22 16:15,2202,1973,Ireland
01-10-22 16:30,2173,2042,Ireland
01-10-22 16:45,2145,2015,Ireland
01-10-22 17:00,2116,2012,Ireland
01-10-22 17:15,2060,1986,Ireland
01-10-22 17:30,2003,1815,Ireland
01-10-22 17:45,1946,1855,Ireland
01-10-22 18:00,1890,1869,Ireland
01-10-22 18:15,1824,1796,Ireland
01-10-22 18:30,1759,1623,Ireland
01-10-22 18:45,1694,1495,Ireland
01-10-22 19:00,1452,1477,Ireland
01-10-22 19:15,1385,1388,Ireland
01-10-22 19:30,1318,1330,Ireland
01-10-22 19:45,1251,1316,Ireland
01-10-22 20:00,1184,1233,Ireland
01-10-22 20:15,1134,1221,Ireland
01-10-22 20:30,1084,1243,Ireland
01-10-22 20:45,1034,1208,Ireland
01-10-22 21:00,984,1088,Ireland
01-10-22 21:15,962,1107,Ireland
01-10-22 21:30,940,1081,Ireland
01-10-22 21:45,918,1090,Ireland
01-10-22 22:00,896,997,Ireland
01-10-22 22:15,888,1008,Ireland
01-10-22 22:30,880,963,Ireland
01-10-22 22:45,871,869,Ireland
01-10-22 23:00,863,825,Ireland
01-10-22 23:15,847,795,Ireland
01-10-22 23:30,832,793,Ireland
01-10-22 23:45,816,766,Ireland
02-10-22 0:00,800,726,Ireland
02-10-22 0:15,786,736,Ireland
02-10-22 0:30,771,706,Ireland
02-10-22 0:45,757,738,Ireland
02-10-22 1:00,687,770,Ireland
02-10-22 1:15,648,699,Ireland
02-10-22 1:30,609,671,Ireland
02-10-22 1:45,570,673,Ireland
02-10-22 2:00,531,656,Ireland
02-10-22 2:15,506,600,Ireland
02-10-22 2:30,481,635,Ireland
02-10-22 2:45,456,582,Ireland
02-10-22 3:00,431,645,Ireland
02-10-22 3:15,432,609,Ireland
02-10-22 3:30,433,593,Ireland
02-10-22 3:45,434,624,Ireland
02-10-22 4:00,435,567,Ireland
02-10-22 4:15,446,540,Ireland
02-10-22 4:30,458,540,Ireland
02-10-22 4:45,470,559,Ireland
02-10-22 5:00,481,585,Ireland
02-10-22 5:15,457,597,Ireland
02-10-22 5:30,432,559,Ireland
02-10-22 5:45,408,528,Ireland
02-10-22 6:00,384,479,Ireland
02-10-22 6:15,370,437,Ireland
02-10-22 6:30,356,439,Ireland
02-10-22 6:45,342,452,Ireland
02-10-22 7:00,332,431,Ireland
02-10-22 7:15,338,428,Ireland
02-10-22 7:30,344,380,Ireland
02-10-22 7:45,350,378,Ireland
02-10-22 8:00,357,348,Ireland
02-10-22 8:15,353,325,Ireland
02-10-22 8:30,350,324,Ireland
02-10-22 8:45,346,291,Ireland
02-10-22 9:00,343,278,Ireland
02-10-22 9:15,323,239,Ireland
02-10-22 9:30,303,215,Ireland
02-10-22 9:45,283,204,Ireland
02-10-22 10:00,263,168,Ireland
02-10-22 10:15,251,194,Ireland
02-10-22 10:30,238,188,Ireland
02-10-22 10:45,226,214,Ireland
02-10-22 11:00,213,218,Ireland
02-10-22 11:15,206,265,Ireland
02-10-22 11:30,199,268,Ireland
02-10-22 11:45,192,295,Ireland
02-10-22 12:00,186,255,Ireland
02-10-22 12:15,175,289,Ireland
02-10-22 12:30,165,337,Ireland
02-10-22 12:45,154,317,Ireland
02-10-22 13:00,197,283,Ireland
02-10-22 13:15,204,276,Ireland
02-10-22 13:30,211,299,Ireland
02-10-22 13:45,218,327,Ireland
02-10-22 14:00,225,275,Ireland
02-10-22 14:15,224,261,Ireland
02-10-22 14:30,222,245,Ireland
02-10-22 14:45,220,236,Ireland
02-10-22 15:00,219,208,Ireland
02-10-22 15:15,208,210,Ireland
02-10-22 15:30,197,228,Ireland
02-10-22 15:45,186,223,Ireland
02-10-22 16:00,175,216,Ireland
02-10-22 16:15,170,167,Ireland
02-10-22 16:30,166,145,Ireland
02-10-22 16:45,161,163,Ireland
02-10-22 17:00,156,147,Ireland
02-10-22 17:15,152,122,Ireland
02-10-22 17:30,148,110,Ireland
02-10-22 17:45,144,75,Ireland
02-10-22 18:00,140,81,Ireland
02-10-22 18:15,133,99,Ireland
02-10-22 18:30,126,98,Ireland
02-10-22 18:45,118,77,Ireland
02-10-22 19:00,127,89,Ireland
02-10-22 19:15,125,81,Ireland
02-10-22 19:30,122,84,Ireland
02-10-22 19:45,119,87,Ireland
02-10-22 20:00,116,76,Ireland
02-10-22 20:15,117,72,Ireland
02-10-22 20:30,117,75,Ireland
02-10-22 20:45,118,72,Ireland
02-10-22 21:00,118,70,Ireland
02-10-22 21:15,125,80,Ireland
02-10-22 21:30,131,90,Ireland
02-10-22 21:45,137,103,Ireland
02-10-22 22:00,144,127,Ireland
02-10-22 22:15,154,153,Ireland
02-10-22 22:30,164,202,Ireland
02-10-22 22:45,174,242,Ireland
02-10-22 23:00,184,298,Ireland
02-10-22 23:15,208,348,Ireland
02-10-22 23:30,232,414,Ireland
02-10-22 23:45,256,455,Ireland
03-10-22 0:00,280,532,Ireland
03-10-22 0:15,334,628,Ireland
03-10-22 0:30,387,663,Ireland
03-10-22 0:45,441,705,Ireland
03-10-22 1:00,498,784,Ireland
03-10-22 1:15,550,862,Ireland
03-10-22 1:30,602,857,Ireland
03-10-22 1:45,653,877,Ireland
03-10-22 2:00,705,944,Ireland
03-10-22 2:15,740,1016,Ireland
03-10-22 2:30,775,1035,Ireland
03-10-22 2:45,810,1129,Ireland
